Time,hour_of_day,day_of_year,solar_elevation_deg,track_mean,tracking_regime,Tair_WS,Tair_S1_center,wind_speed_kmh,Albedo_S1,Albedo_S2,Tsoil_S1_mean,Tsoil_S2_mean,Tsoil_S1_mean_lag_6h,Tsoil_S1_mean_lag_12h,VWC_S1_mean,VWC_S2_mean,VWC_diff_S1_minus_S2,ePAR_S1_mean,ePAR_S2_mean,IEC,energy_score,crop_score
2025-09-30 18:00:00,18,273,0.0,-0.035199999999999995,HORIZONTAL,18.6,18.5,-0.0481,3.6626666666666665,2.795666666666667,21.85,21.9,23.85,20.9,23.450000000000003,19.75,3.700000000000003,-0.00817,-0.00739,0.1478608992416035,0.04222179848320693,0.25350000000000006
2025-10-01 00:00:00,0,274,0.0,-0.039400000000000004,HORIZONTAL,16.2,16.7,2.0,0.4323333333333333,0.23266666666666666,19.9,20.0,21.85,23.85,23.25,19.65,3.6000000000000014,0.344,0.196,0.10558999999999999,0.0,0.21117999999999998
2025-10-01 06:00:00,6,274,0.0,-26.3,TRACKING_AM,20.4,22.0,8.57,26.209933333333336,25.43153666666667,20.8,21.0,19.9,21.85,27.35,22.049999999999997,5.300000000000004,931.0,750.5,0.43184611556518593,0.30752556446370527,0.5561666666666666
2025-10-01 12:00:00,12,274,44.39627123059284,26.4,TRACKING_PM,23.9,24.1,4.97,92.73333333333333,80.43333333333334,23.9,24.200000000000003,20.8,19.9,28.35,22.65,5.700000000000003,431.0,492.0,0.7642141567352836,0.8197616468039004,0.7086666666666667
2025-10-01 18:00:00,18,274,0.0,-0.035199999999999995,HORIZONTAL,20.2,19.5,-0.0657,3.411666666666667,3.2305,22.7,22.799999999999997,23.9,20.8,26.85,21.85,5.0,-0.004449,-0.00758,0.19582027446731676,0.047307215601300114,0.3443333333333334
2025-10-02 12:00:00,12,275,43.999987463238554,26.3,TRACKING_PM,20.9,21.7,5.81,26.9,24.5,21.700000000000003,21.85,,,27.4,22.45,4.949999999999999,274.5,286.5,0.4439083604189238,0.36065005417118096,0.5271666666666666
2025-10-02 18:00:00,18,275,0.0,-0.03184,HORIZONTAL,19.6,19.9,0.178,-0.10000000000000002,-0.27333333333333326,20.95,21.1,21.700000000000003,,26.3,21.85,4.449999999999999,-0.005513499999999999,-0.0174,0.15788817984832074,0.013276359696641388,0.3025000000000001
2025-10-03 00:00:00,0,276,0.0,-0.03184,HORIZONTAL,16.5,17.3,1.98,0.21523000000000003,-0.1159,19.7,19.85,20.95,21.700000000000003,25.8,21.55,4.25,-0.0043100000000000005,-0.014450000000000001,0.13341666666666668,0.0,0.26683333333333337
2025-10-03 06:00:00,6,276,0.0,-26.1,TRACKING_AM,21.3,22.7,5.59,14.018666666666666,14.086666666666666,20.799999999999997,20.95,19.7,20.95,28.65,23.3,5.349999999999998,641.5,523.0,0.4389108053448899,0.1394882773564464,0.7383333333333334
2025-10-03 12:00:00,12,276,43.60506974209118,26.2,TRACKING_PM,23.4,24.3,5.35,43.333333333333336,40.166666666666664,23.15,23.5,20.799999999999997,19.7,27.799999999999997,22.950000000000003,4.849999999999994,343.5,361.0,0.59831744312026,0.5786348862405201,0.6180000000000001
2025-10-03 18:00:00,18,276,0.0,-0.03184,HORIZONTAL,20.2,20.5,-0.0668,0.4816666666666667,-0.026666666666666616,21.9,22.15,23.15,20.799999999999997,26.55,22.200000000000003,4.349999999999998,-0.005275,-0.018,0.17199400866738893,0.013488017334777898,0.33049999999999996
2025-10-04 00:00:00,0,277,0.0,-0.03184,HORIZONTAL,17.5,18.2,2.93,-0.10756666666666669,-0.463,20.45,20.65,21.9,23.15,25.950000000000003,21.8,4.150000000000002,0.009103,0.04655,0.1438426088333333,0.0,0.2876852176666666
2025-10-04 06:00:00,6,277,0.0,-26.0,TRACKING_AM,21.1,22.1,6.44,16.843666666666667,17.462666666666667,20.85,21.0,20.45,21.9,25.65,21.55,4.099999999999998,647.0,560.5,0.4295774358974359,0.17382153846153847,0.6853333333333333
2025-10-04 12:00:00,12,277,43.21163508979446,26.1,TRACKING_PM,23.7,25.1,10.8,55.46666666666667,49.20000000000001,23.5,23.7,20.85,20.45,25.200000000000003,21.15,4.050000000000004,347.5,405.5,0.6813992416034671,0.781798483206934,0.5810000000000001
2025-10-04 18:00:00,18,277,0.0,-0.035199999999999995,HORIZONTAL,21.1,21.2,1.44,2.142,1.0093333333333334,22.200000000000003,22.45,23.5,20.85,24.7,20.799999999999997,3.900000000000002,0.159465,-0.003705,0.16886368119898887,0.04450877573131095,0.2932185866666668
2025-10-05 00:00:00,0,278,0.0,-0.035199999999999995,HORIZONTAL,19.3,20.5,9.34,-0.922,-1.0393333333333334,21.05,21.2,22.200000000000003,23.5,24.5,20.65,3.8500000000000014,-0.010575000000000001,-0.0149,0.13224999999999998,0.0,0.26449999999999996
